id,name,town,region,country,marketSegment,tripadvisorRank,latitude,longitude,officialWebsite,policyPage,bookingCom,dataSource,taxCount,feeCount,resortFee,parkingFee,childrenFreeAge,adultCharge,damageDeposit,scrapedAt,scrapingNotes
canada-canmore-canmore-rocky-mountain-inn,Canmore Rocky Mountain Inn,Canmore,Alberta,Canada,Midscale,25,51.0898,-115.3523,https://www.rockymountaininn.com/,https://www.booking.com/hotel/ca/canmore-rocky-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9jYW5tb3JlIHJvY2t5IG1vdW50YWluIGlubiBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGnafKBsACAdICJDY2NjhhNGNmLTgyZjQtNDQ5Yi05YzBjLTQ4NWQ2OTIwNTllNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e9d6a263de14116b&srepoch=1766444745&from_sustainable_property_sr=1&from=searchresults,https://www.booking.com/hotel/ca/canmore-rocky-mountain-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCKXNlYXJjaF9jYW5tb3JlIHJvY2t5IG1vdW50YWluIGlubiBjYW5tb3JlSDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGnafKBsACAdICJDY2NjhhNGNmLTgyZjQtNDQ5Yi05YzBjLTQ4NWQ2OTIwNTllNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e9d6a263de14116b&srepoch=1766444745&from_sustainable_property_sr=1&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:06:02Z,Data sourced from Booking.com listing
canada-canmore-spring-creek-vacations,Spring Creek Vacations,Canmore,Alberta,Canada,Upper-Midscale,26,51.0723,-115.3178,https://www.springcreekvacations.com/,https://www.springcreekvacations.com/faq,,official,0,0,,,,,,2025-12-22T23:06:39Z,No taxes or fees found on policy page
canada-canmore-fire-mountain-lodge,Fire Mountain Lodge,Canmore,Alberta,Canada,Upper-Midscale,27,51.0801,-115.3312,https://www.firemountainlodge.com/,https://www.booking.com/hotel/ca/fire-mountain-lodge-canmore2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF9maXJlIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4At2ep8oGwAIB0gIkNmNmYjMzYjItOWE4OC00YTU0LTk2MWQtY2FkMWI1YTAwODZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=726aa2ae37c9169a&srepoch=1766444896&from=searchresults,https://www.booking.com/hotel/ca/fire-mountain-lodge-canmore2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCInNlYXJjaF9maXJlIG1vdW50YWluIGxvZGdlIGNhbm1vcmVIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4At2ep8oGwAIB0gIkNmNmYjMzYjItOWE4OC00YTU0LTk2MWQtY2FkMWI1YTAwODZl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=726aa2ae37c9169a&srepoch=1766444896&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:08:33Z,Data sourced from Booking.com listing
canada-canmore-creekside-villa,Creekside Villa,Canmore,Alberta,Canada,Upper-Midscale,28,51.0778,-115.3278,https://www.creeksidevillacanmore.com/,https://www.creeksidevilla.ca/faq,,official,0,0,,,,,,2025-12-22T23:09:06Z,No taxes or fees found on policy page
canada-canmore-sunset-resorts-canmore,Sunset Resorts Canmore,Canmore,Alberta,Canada,Upper-Midscale,30,51.0756,-115.3234,https://www.sunsetresortscanmore.com/,https://www.booking.com/hotel/ca/sunset-resorts-canmore.en-gb.html?aid=304142&label=mkt123sc-bad70234-cd34-4cd4-90af-5b367b520ddf&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2fd64aa18e210b164d972fd8231c23c1&srepoch=1766445122&from=searchresults,https://www.booking.com/hotel/ca/sunset-resorts-canmore.en-gb.html?aid=304142&label=mkt123sc-bad70234-cd34-4cd4-90af-5b367b520ddf&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2fd64aa18e210b164d972fd8231c23c1&srepoch=1766445122&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:12:21Z,Data sourced from Booking.com listing
canada-jasper-fairmont-jasper-park-lodge,Fairmont Jasper Park Lodge,Jasper,Alberta,Canada,Luxury,1,52.8851,-118.0558,https://www.fairmont.com/jasper/,https://permalink.fairmont.com/booking/select?dateIn=2025-12-22&lengthOfStayValue=1&client=aem.fairmont&product%5B0%5D%5BadultNumber%5D=2&languageCode=en&hotelCodes=A562,,official,0,1,,$45,,,,2025-12-22T23:13:36Z,
canada-jasper-sawridge-inn-and-conference-centre,Sawridge Inn and Conference Centre,Jasper,Alberta,Canada,Upscale,2,52.8734,-118.0823,https://www.sawridgeinn.com/jasper/,https://www.banffjaspercollection.com/hotels/forest-park-hotel/,,official,0,0,,,,,,2025-12-22T23:13:38Z,No taxes or fees found on policy page
canada-jasper-pyramid-lake-resort,Pyramid Lake Resort,Jasper,Alberta,Canada,Upper-Midscale,3,52.9123,-118.0912,https://www.pyramidlakeresort.com/,https://www.booking.com/hotel/ca/pyramid-lake-resort.en-gb.html?aid=304142&label=mkt123sc-3dac0691-943d-4a7a-94c8-f3a69ffd9d92&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=74616463483beb78a9c62f2b51cff760&srepoch=1766445308&from=searchresults,https://www.booking.com/hotel/ca/pyramid-lake-resort.en-gb.html?aid=304142&label=mkt123sc-3dac0691-943d-4a7a-94c8-f3a69ffd9d92&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=74616463483beb78a9c62f2b51cff760&srepoch=1766445308&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:15:26Z,Data sourced from Booking.com listing
canada-jasper-pine-bungalows,Pine Bungalows,Jasper,Alberta,Canada,Upper-Midscale,5,52.8612,-118.0312,https://www.pinebungalows.com/,https://pinebungalows.com/about-us/,,official,0,0,,,,,,2025-12-22T23:17:51Z,No taxes or fees found on policy page
canada-jasper-bear-hill-lodge,Bear Hill Lodge,Jasper,Alberta,Canada,Upper-Midscale,6,52.8789,-118.0756,https://www.bearhilllodge.com/,https://bearhilllodge.com/information/,,official,0,0,,,,,,2025-12-22T23:18:28Z,No taxes or fees found on policy page
canada-jasper-jasper-inn-suites,Jasper Inn & Suites,Jasper,Alberta,Canada,Midscale,7,52.8756,-118.0801,https://www.jasperinn.com/,https://jasperinn.com/ErrorPages/404?aspxerrorpath=/fees,,official,0,0,,,,,,2025-12-22T23:18:29Z,No taxes or fees found on policy page
canada-jasper-chateau-jasper,Chateau Jasper,Jasper,Alberta,Canada,Midscale,8,52.8767,-118.0812,https://www.chateaujasper.com/,https://www.banffjaspercollection.com/hotels/chateau-jasper/,,official,0,0,,,,,,2025-12-22T23:18:30Z,No taxes or fees found on policy page
canada-jasper-lobstick-lodge,Lobstick Lodge,Jasper,Alberta,Canada,Midscale,9,52.8778,-118.0834,https://www.lobsticklodge.com/,https://www.banffjaspercollection.com/hotels/lobstick-lodge/,,official,0,0,,,,,,2025-12-22T23:18:33Z,No taxes or fees found on policy page
canada-jasper-marmot-lodge,Marmot Lodge,Jasper,Alberta,Canada,Midscale,10,52.8789,-118.0845,https://www.marmotlodge.com/,https://www.banffjaspercollection.com/hotels/marmot-lodge/,,official,0,0,,,,,,2025-12-22T23:18:37Z,No taxes or fees found on policy page
canada-jasper-tonquin-inn,Tonquin Inn,Jasper,Alberta,Canada,Midscale,11,52.8745,-118.0789,https://www.tonquininn.com/,https://www.booking.com/hotel/ca/tonquin-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF90b25xdWluIGlubiBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap6kp8oGwAIB0gIkYzZkZTU1YmQtYzUyMC00MGI2LTk1MDEtYjk3ZGU5YjllZDlj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d8bda40fd37503dd&srepoch=1766445600&from=searchresults,https://www.booking.com/hotel/ca/tonquin-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF90b25xdWluIGlubiBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap6kp8oGwAIB0gIkYzZkZTU1YmQtYzUyMC00MGI2LTk1MDEtYjk3ZGU5YjllZDlj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d8bda40fd37503dd&srepoch=1766445600&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:20:18Z,Data sourced from Booking.com listing
canada-jasper-mount-robson-inn,Mount Robson Inn,Jasper,Alberta,Canada,Midscale,12,52.8723,-118.0767,https://www.mountrobsoninn.com/,https://www.booking.com/hotel/ca/premier-mountain-lodge.en-gb.html?aid=304142&label=mkt123sc-5b299683-fc0b-48b6-a4d9-2425cb6f55ac&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7f00773c1a365ccee888fb1b8e58c0f9&srepoch=1766445699&from=searchresults,https://www.booking.com/hotel/ca/premier-mountain-lodge.en-gb.html?aid=304142&label=mkt123sc-5b299683-fc0b-48b6-a4d9-2425cb6f55ac&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7f00773c1a365ccee888fb1b8e58c0f9&srepoch=1766445699&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:21:58Z,Data sourced from Booking.com listing
canada-jasper-astoria-hotel,Astoria Hotel,Jasper,Alberta,Canada,Midscale,13,52.8734,-118.0778,https://www.astoriajasper.com/,https://www.booking.com/hotel/ca/astoria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCG3NlYXJjaF9hc3RvcmlhIGhvdGVsIGphc3BlckgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4KWnygbAAgHSAiQ4ZjlkMzY3Yy02M2ViLTRlY2YtYmNjNy1hYjM4ODczN2I3ZGHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fa2ba470374a01ac&srepoch=1766445795&from=searchresults,https://www.booking.com/hotel/ca/astoria.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCG3NlYXJjaF9hc3RvcmlhIGhvdGVsIGphc3BlckgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4KWnygbAAgHSAiQ4ZjlkMzY3Yy02M2ViLTRlY2YtYmNjNy1hYjM4ODczN2I3ZGHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fa2ba470374a01ac&srepoch=1766445795&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:23:32Z,Data sourced from Booking.com listing
canada-jasper-patricia-lake-bungalows,Patricia Lake Bungalows,Jasper,Alberta,Canada,Upper-Midscale,14,52.9012,-118.0934,https://www.patricialakebungalows.com/,https://www.patricialakebungalows.com/rates,,official,0,0,,,,,,2025-12-22T23:23:40Z,No taxes or fees found on policy page
canada-jasper-overlander-mountain-lodge,Overlander Mountain Lodge,Jasper,Alberta,Canada,Upper-Midscale,15,53.0123,-118.1234,https://www.overlandermountainlodge.com/,https://www.overlandermountainlodge.com/faq,,official,0,0,,,,,,2025-12-22T23:24:16Z,No taxes or fees found on policy page
canada-jasper-alpine-village,Alpine Village,Jasper,Alberta,Canada,Upper-Midscale,16,52.8534,-118.0189,https://www.alpinevillagejasper.com/,https://www.booking.com/hotel/au/karas-6-thredbo-village.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9hbHBpbmUgdmlsbGFnZSBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvSmp8oGwAIB0gIkYTFmYmI0YjgtZTM3Ny00ODFmLWFiOTMtYWNjNjQ0ZDBjY2E32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1c07a4ba98530133&srepoch=1766445943&from=searchresults,https://www.booking.com/hotel/au/karas-6-thredbo-village.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCHHNlYXJjaF9hbHBpbmUgdmlsbGFnZSBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AvSmp8oGwAIB0gIkYTFmYmI0YjgtZTM3Ny00ODFmLWFiOTMtYWNjNjQ0ZDBjY2E32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1c07a4ba98530133&srepoch=1766445943&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:26:01Z,Data sourced from Booking.com listing
canada-jasper-pocahontas-cabins,Pocahontas Cabins,Jasper,Alberta,Canada,Midscale,17,53.0867,-117.9012,https://www.pocahontascabins.com/,https://www.booking.com/hotel/au/jaspers-cabins.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9wb2NhaG9udGFzIGNhYmlucyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGnp8oGwAIB0gIkZDU0NDg1NmUtMDhjNS00NWZhLThjYWUtODg2ZDllYmJiYzVi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42cea4f0e50a0ccb&srepoch=1766446052&from=searchresults,https://www.booking.com/hotel/au/jaspers-cabins.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9wb2NhaG9udGFzIGNhYmlucyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGnp8oGwAIB0gIkZDU0NDg1NmUtMDhjNS00NWZhLThjYWUtODg2ZDllYmJiYzVi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42cea4f0e50a0ccb&srepoch=1766446052&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:27:49Z,Data sourced from Booking.com listing
canada-jasper-beckers-chalets,Becker's Chalets,Jasper,Alberta,Canada,Upper-Midscale,18,52.8456,-118.0123,https://www.beckerschalets.com/,https://beckerschalets.com/about/,,official,0,0,,,,,,2025-12-22T23:28:45Z,No taxes or fees found on policy page
canada-jasper-maligne-lodge,Maligne Lodge,Jasper,Alberta,Canada,Midscale,19,52.8712,-118.0745,https://www.malignelodge.com/,https://decorehotels.com,,official,0,0,,,,,,2025-12-22T23:28:46Z,No taxes or fees found on policy page
canada-jasper-athabasca-hotel,Athabasca Hotel,Jasper,Alberta,Canada,Economy,20,52.8723,-118.0789,https://www.athabascahotel.com/,https://www.athabascahotel.com/rates/,,official,0,0,,,,,,2025-12-22T23:28:52Z,No taxes or fees found on policy page
canada-jasper-whistlers-inn,Whistlers Inn,Jasper,Alberta,Canada,Midscale,21,52.8734,-118.0801,https://www.whistlersinn.com/,https://www.whistlersinn.com/amenities/,,official,0,0,,,,,,2025-12-22T23:29:15Z,No taxes or fees found on policy page
canada-jasper-best-western-jasper-inn-suites,Best Western Jasper Inn & Suites,Jasper,Alberta,Canada,Midscale,22,52.8745,-118.0812,https://www.bestwestern.com/en_US/book/hotels-in-jasper/best-western-jasper-inn-suites/propertyCode.61033.html,https://www.booking.com/hotel/us/best-western-inn-and-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gamFzcGVyIGlubiAmIHN1aXRlcyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqCpp8oGwAIB0gIkM2E1MWExYmEtMzMwOS00NjAzLTgwOTQtNTA4Y2M2ZjVmYWVl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ca84a550d5da0077&srepoch=1766446243&from=searchresults,https://www.booking.com/hotel/us/best-western-inn-and-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCLnNlYXJjaF9iZXN0IHdlc3Rlcm4gamFzcGVyIGlubiAmIHN1aXRlcyBqYXNwZXJIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AqCpp8oGwAIB0gIkM2E1MWExYmEtMzMwOS00NjAzLTgwOTQtNTA4Y2M2ZjVmYWVl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=ca84a550d5da0077&srepoch=1766446243&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:31:00Z,Data sourced from Booking.com listing
canada-jasper-hi-jasper,HI Jasper,Jasper,Alberta,Canada,Economy,23,52.8756,-118.0823,https://hihostels.ca/en/destinations/alberta/hi-jasper,https://hihostels.ca/faq,,official,0,0,,,,,,2025-12-22T23:31:35Z,No taxes or fees found on policy page
canada-jasper-jasper-downtown-hostel,Jasper Downtown Hostel,Jasper,Alberta,Canada,Economy,24,52.8767,-118.0834,https://www.jasperdowntownhostel.ca/,https://www.booking.com/hotel/ca/jasper-downtown-hostel.en-gb.html?aid=304142&label=mkt123sc-8105d89b-a862-4c90-8b86-c1e273b1a71e&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=cfbca210a0ecff1a205d709e84de8008&srepoch=1766446381&from=searchresults,https://www.booking.com/hotel/ca/jasper-downtown-hostel.en-gb.html?aid=304142&label=mkt123sc-8105d89b-a862-4c90-8b86-c1e273b1a71e&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=cfbca210a0ecff1a205d709e84de8008&srepoch=1766446381&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:33:18Z,Data sourced from Booking.com listing
canada-jasper-park-place-inn,Park Place Inn,Jasper,Alberta,Canada,Midscale,25,52.8778,-118.0845,https://www.parkplaceinn.com/,https://parkplaceinn.com/amenities/,,official,0,0,,,,,,2025-12-22T23:33:40Z,No taxes or fees found on policy page
canada-jasper-crimson-jasper,Crimson Jasper,Jasper,Alberta,Canada,Upscale,26,52.8701,-118.0734,https://www.crimsonjasper.com/,https://www.banffjaspercollection.com/hotels/the-crimson/,,official,0,0,,,,,,2025-12-22T23:33:41Z,No taxes or fees found on policy page
canada-jasper-forest-park-hotel,Forest Park Hotel,Jasper,Alberta,Canada,Midscale,27,52.8789,-118.0856,https://www.forestparkhotel.ca/,https://www.banffjaspercollection.com/hotels/forest-park-hotel/,,official,0,0,,,,,,2025-12-22T23:33:46Z,No taxes or fees found on policy page
canada-jasper-miette-hot-springs-resort,Miette Hot Springs Resort,Jasper,Alberta,Canada,Upper-Midscale,28,53.1234,-117.7856,https://www.miettehotsprings.com/,https://www.booking.com/hotel/ca/pocahontas-cabins.en-gb.html?aid=304142&label=mkt123sc-d3aee39b-894e-4331-962f-d16f8e177a39&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=449135b21a97feb806f3e6b14d2de4a2&srepoch=1766446519&from=searchresults,https://www.booking.com/hotel/ca/pocahontas-cabins.en-gb.html?aid=304142&label=mkt123sc-d3aee39b-894e-4331-962f-d16f8e177a39&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=449135b21a97feb806f3e6b14d2de4a2&srepoch=1766446519&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:35:36Z,Data sourced from Booking.com listing
canada-jasper-sunwapta-falls-rocky-mountain-lodge,Sunwapta Falls Rocky Mountain Lodge,Jasper,Alberta,Canada,Upper-Midscale,29,52.5345,-117.6234,https://www.sunwapta.com/,https://hotels.cloudbeds.com/reservation/zeypHR,,official,0,0,,,,,,2025-12-22T23:36:49Z,No taxes or fees found on policy page
canada-jasper-glacier-view-lodge,Glacier View Lodge,Jasper,Alberta,Canada,Upper-Midscale,30,52.2189,-117.2267,https://www.glacierviewlodge.com/,https://www.booking.com/hotel/ca/glacier-view-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9nbGFjaWVyIHZpZXcgbG9kZ2UgamFzcGVySDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKssqfKBsACAdICJDkxMjdjMmMwLWVjN2MtNDU0MS1iNjIzLTExNjU0NGQ0YWUwOdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5f4ca796d95c02c2&srepoch=1766447407&from=searchresults,https://www.booking.com/hotel/ca/glacier-view-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCIHNlYXJjaF9nbGFjaWVyIHZpZXcgbG9kZ2UgamFzcGVySDNYBGgniAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKssqfKBsACAdICJDkxMjdjMmMwLWVjN2MtNDU0MS1iNjIzLTExNjU0NGQ0YWUwOdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5f4ca796d95c02c2&srepoch=1766447407&from=searchresults,booking.com,0,0,,,,,,2025-12-22T23:50:25Z,Data sourced from Booking.com listing
canada-mont-tremblant-fairmont-tremblant,Fairmont Tremblant,Mont-Tremblant,Quebec,Canada,Luxury,1,46.2123,-74.5856,https://www.fairmont.com/tremblant/,https://permalink.fairmont.com/booking/select?dateIn=2025-12-22&lengthOfStayValue=1&client=aem.fairmont&product%5B0%5D%5BadultNumber%5D=2&languageCode=en&hotelCodes=A565,,official,0,1,,$48,,,,2025-12-23T00:57:29Z,
canada-mont-tremblant-hotel-quintessence,Hotel Quintessence,Mont-Tremblant,Quebec,Canada,Luxury,2,46.2089,-74.5923,https://www.hotelquintessence.com/,https://www.hotelquintessence.com/en/groups/corporate-meetings,,official,0,0,,,,,,2025-12-23T00:58:47Z,No taxes or fees found on policy page
canada-mont-tremblant-le-westin-resort-spa-tremblant,Le Westin Resort & Spa Tremblant,Mont-Tremblant,Quebec,Canada,Upscale,3,46.2134,-74.5867,https://www.marriott.com/hotels/travel/ymywi-le-westin-resort-and-spa-tremblant-quebec/,https://www.booking.com/hotel/ca/le-westin-resort-spa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCNnNlYXJjaF9sZSB3ZXN0aW4gcmVzb3J0ICYgc3BhIHRyZW1ibGFudCBtb250LXRyZW1ibGFudEgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCnNOnygbAAgHSAiQxM2VmNTc0MS01M2EzLTRiOTEtYTg5Ny1jM2NhOTkxN2NhNjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e211070ed5031650&srepoch=1766451615&from_sustainable_property_sr=1&from=searchresults,https://www.booking.com/hotel/ca/le-westin-resort-spa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCNnNlYXJjaF9sZSB3ZXN0aW4gcmVzb3J0ICYgc3BhIHRyZW1ibGFudCBtb250LXRyZW1ibGFudEgzWARoJ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCnNOnygbAAgHSAiQxM2VmNTc0MS01M2EzLTRiOTEtYTg5Ny1jM2NhOTkxN2NhNjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e211070ed5031650&srepoch=1766451615&from_sustainable_property_sr=1&from=searchresults,booking.com,0,0,,,,,,2025-12-23T01:00:32Z,Data sourced from Booking.com listing
canada-mont-tremblant-homewood-suites-by-hilton-mont-tremblant,Homewood Suites by Hilton Mont-Tremblant,Mont-Tremblant,Quebec,Canada,Upscale,4,46.2145,-74.5845,https://www.hilton.com/en/hotels/yulhwhw-homewood-suites-mont-tremblant/,https://www.hilton.com/en/brands/homewood-suites/,,official,0,0,,,,,,2025-12-23T01:00:46Z,No taxes or fees found on policy page
canada-mont-tremblant-ermitage-du-lac,Ermitage du Lac,Mont-Tremblant,Quebec,Canada,Upscale,5,46.2078,-74.5912,https://www.ermitagedulac.com/,https://www.booking.com/hotel/ca/ermitage-du-lac.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJXNlYXJjaF9lcm1pdGFnZSBkdSBsYWMgbW9udC10cmVtYmxhbnRIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao7Up8oGwAIB0gIkYTNlMWM1MzctM2Q1MC00YTFiLWJjYzQtZjA4MDYyOWRjODE12AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=764c07472d5d00c7&srepoch=1766451729&from=searchresults,https://www.booking.com/hotel/ca/ermitage-du-lac.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCJXNlYXJjaF9lcm1pdGFnZSBkdSBsYWMgbW9udC10cmVtYmxhbnRIM1gEaCeIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao7Up8oGwAIB0gIkYTNlMWM1MzctM2Q1MC00YTFiLWJjYzQtZjA4MDYyOWRjODE12AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=764c07472d5d00c7&srepoch=1766451729&from=searchresults,booking.com,0,0,,,,,,2025-12-23T01:02:24Z,Data sourced from Booking.com listing
